,host_processors_per_node,host_processor_model_name,host_processor_core_count,host_memory_capacity,host_storage_type,accelerators_per_node,accelerator_model_name,accelerator_memory_configuration,accelerator_memory_capacity,accelerator_interconnect,framework,operating_system,training_ms
0,2,AMD EPYC 9374F 32-Core Processor,32,2.3 TB,NVMe SSD,8,NVIDIA H100-PCIe-80GB,HBM2e,80 GB,PCIe 5.0,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 20.04.6 LTS,758624.0
0,2,AMD EPYC 9374F 32-Core Processor,32,2.3 TB,NVMe SSD,8,NVIDIA H100-PCIe-80GB,HBM2e,80 GB,PCIe 5.0,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 20.04.6 LTS,912974.0
0,2,AMD EPYC 9374F 32-Core Processor,32,2.3 TB,NVMe SSD,8,NVIDIA H100-PCIe-80GB,HBM2e,80 GB,PCIe 5.0,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 20.04.6 LTS,961105.0
0,2,AMD EPYC 9374F 32-Core Processor,32,2.3 TB,NVMe SSD,8,NVIDIA H100-PCIe-80GB,HBM2e,80 GB,PCIe 5.0,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 20.04.6 LTS,1414382.0
0,2,AMD EPYC 9374F 32-Core Processor,32,2.3 TB,NVMe SSD,8,NVIDIA H100-PCIe-80GB,HBM2e,80 GB,PCIe 5.0,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 20.04.6 LTS,1186956.0
0,2,AMD EPYC 9374F 32-Core Processor,32,2.3 TB,NVMe SSD,8,NVIDIA H100-PCIe-80GB,HBM2e,80 GB,PCIe 5.0,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 20.04.6 LTS,1091638.0
0,2,AMD EPYC 9374F 32-Core Processor,32,2.3 TB,NVMe SSD,8,NVIDIA H100-PCIe-80GB,HBM2e,80 GB,PCIe 5.0,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 20.04.6 LTS,842606.0
0,2,AMD EPYC 9374F 32-Core Processor,32,2.3 TB,NVMe SSD,8,NVIDIA H100-PCIe-80GB,HBM2e,80 GB,PCIe 5.0,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 20.04.6 LTS,782694.0
0,2,AMD EPYC 9374F 32-Core Processor,32,2.3 TB,NVMe SSD,8,NVIDIA H100-PCIe-80GB,HBM2e,80 GB,PCIe 5.0,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 20.04.6 LTS,1020211.0
0,2,AMD EPYC 9374F 32-Core Processor,32,2.3 TB,NVMe SSD,8,NVIDIA H100-PCIe-80GB,HBM2e,80 GB,PCIe 5.0,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 20.04.6 LTS,2170599.0
0,2,AMD EPYC 9374F 32-Core Processor,32,2.3 TB,NVMe SSD,8,NVIDIA H100-PCIe-80GB,HBM2e,80 GB,PCIe 5.0,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 20.04.6 LTS,1364674.0
0,2,AMD EPYC 9374F 32-Core Processor,32,2.3 TB,NVMe SSD,8,NVIDIA H100-PCIe-80GB,HBM2e,80 GB,PCIe 5.0,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 20.04.6 LTS,1080626.0
0,2,AMD EPYC 9374F 32-Core Processor,32,2.3 TB,NVMe SSD,8,NVIDIA H100-PCIe-80GB,HBM2e,80 GB,PCIe 5.0,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 20.04.6 LTS,1317112.0
0,2,AMD EPYC 9374F 32-Core Processor,32,2.3 TB,NVMe SSD,8,NVIDIA H100-PCIe-80GB,HBM2e,80 GB,PCIe 5.0,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 20.04.6 LTS,889482.0
0,2,AMD EPYC 9374F 32-Core Processor,32,2.3 TB,NVMe SSD,8,NVIDIA H100-PCIe-80GB,HBM2e,80 GB,PCIe 5.0,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 20.04.6 LTS,1139451.0
0,2,AMD EPYC 9374F 32-Core Processor,32,2.3 TB,NVMe SSD,8,NVIDIA H100-PCIe-80GB,HBM2e,80 GB,PCIe 5.0,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 20.04.6 LTS,1021390.0
0,2,AMD EPYC 9374F 32-Core Processor,32,2.3 TB,NVMe SSD,8,NVIDIA H100-PCIe-80GB,HBM2e,80 GB,PCIe 5.0,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 20.04.6 LTS,866714.0
0,2,AMD EPYC 9374F 32-Core Processor,32,2.3 TB,NVMe SSD,8,NVIDIA H100-PCIe-80GB,HBM2e,80 GB,PCIe 5.0,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 20.04.6 LTS,1662245.0
0,2,AMD EPYC 9374F 32-Core Processor,32,2.3 TB,NVMe SSD,8,NVIDIA H100-PCIe-80GB,HBM2e,80 GB,PCIe 5.0,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 20.04.6 LTS,915823.0
0,2,AMD EPYC 9374F 32-Core Processor,32,2.3 TB,NVMe SSD,8,NVIDIA H100-PCIe-80GB,HBM2e,80 GB,PCIe 5.0,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 20.04.6 LTS,1116342.0
0,2,AMD EPYC 9374F 32-Core Processor,32,2.3 TB,NVMe SSD,8,NVIDIA H100-PCIe-80GB,HBM2e,80 GB,PCIe 5.0,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 20.04.6 LTS,1340792.0
0,2,AMD EPYC 9374F 32-Core Processor,32,2.3 TB,NVMe SSD,8,NVIDIA H100-PCIe-80GB,HBM2e,80 GB,PCIe 5.0,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 20.04.6 LTS,1151338.0
0,2,AMD EPYC 9374F 32-Core Processor,32,2.3 TB,NVMe SSD,8,NVIDIA H100-PCIe-80GB,HBM2e,80 GB,PCIe 5.0,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 20.04.6 LTS,2091304.0
0,2,AMD EPYC 9374F 32-Core Processor,32,2.3 TB,NVMe SSD,8,NVIDIA H100-PCIe-80GB,HBM2e,80 GB,PCIe 5.0,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 20.04.6 LTS,1401662.0
0,2,AMD EPYC 9374F 32-Core Processor,32,2.3 TB,NVMe SSD,8,NVIDIA H100-PCIe-80GB,HBM2e,80 GB,PCIe 5.0,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 20.04.6 LTS,1175236.0
0,2,AMD EPYC 9374F 32-Core Processor,32,2.3 TB,NVMe SSD,8,NVIDIA H100-PCIe-80GB,HBM2e,80 GB,PCIe 5.0,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 20.04.6 LTS,1056852.0
0,2,AMD EPYC 9374F 32-Core Processor,32,2.3 TB,NVMe SSD,8,NVIDIA H100-PCIe-80GB,HBM2e,80 GB,PCIe 5.0,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 20.04.6 LTS,1531987.0
0,2,AMD EPYC 9374F 32-Core Processor,32,2.3 TB,NVMe SSD,8,NVIDIA H100-PCIe-80GB,HBM2e,80 GB,PCIe 5.0,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 20.04.6 LTS,807076.0
0,2,AMD EPYC 9374F 32-Core Processor,32,2.3 TB,NVMe SSD,8,NVIDIA H100-PCIe-80GB,HBM2e,80 GB,PCIe 5.0,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 20.04.6 LTS,844041.0
0,2,AMD EPYC 9374F 32-Core Processor,32,2.3 TB,NVMe SSD,8,NVIDIA H100-PCIe-80GB,HBM2e,80 GB,PCIe 5.0,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 20.04.6 LTS,2040837.0
0,2,AMD EPYC 9374F 32-Core Processor,32,2.3 TB,NVMe SSD,8,NVIDIA H100-PCIe-80GB,HBM2e,80 GB,PCIe 5.0,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 20.04.6 LTS,1175610.0
0,2,AMD EPYC 9374F 32-Core Processor,32,2.3 TB,NVMe SSD,8,NVIDIA H100-PCIe-80GB,HBM2e,80 GB,PCIe 5.0,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 20.04.6 LTS,686943.0
0,2,AMD EPYC 9374F 32-Core Processor,32,2.3 TB,NVMe SSD,8,NVIDIA H100-PCIe-80GB,HBM2e,80 GB,PCIe 5.0,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 20.04.6 LTS,1163011.0
0,2,AMD EPYC 9374F 32-Core Processor,32,2.3 TB,NVMe SSD,8,NVIDIA H100-PCIe-80GB,HBM2e,80 GB,PCIe 5.0,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 20.04.6 LTS,926279.0
0,2,AMD EPYC 9374F 32-Core Processor,32,2.3 TB,NVMe SSD,8,NVIDIA H100-PCIe-80GB,HBM2e,80 GB,PCIe 5.0,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 20.04.6 LTS,1151816.0
0,2,AMD EPYC 9374F 32-Core Processor,32,2.3 TB,NVMe SSD,8,NVIDIA H100-PCIe-80GB,HBM2e,80 GB,PCIe 5.0,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 20.04.6 LTS,878257.0
0,2,AMD EPYC 9374F 32-Core Processor,32,2.3 TB,NVMe SSD,8,NVIDIA H100-PCIe-80GB,HBM2e,80 GB,PCIe 5.0,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 20.04.6 LTS,1163779.0
0,2,AMD EPYC 9374F 32-Core Processor,32,2.3 TB,NVMe SSD,8,NVIDIA H100-PCIe-80GB,HBM2e,80 GB,PCIe 5.0,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 20.04.6 LTS,1104970.0
0,2,AMD EPYC 9374F 32-Core Processor,32,2.3 TB,NVMe SSD,8,NVIDIA H100-PCIe-80GB,HBM2e,80 GB,PCIe 5.0,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 20.04.6 LTS,1069368.0
0,2,AMD EPYC 9374F 32-Core Processor,32,2.3 TB,NVMe SSD,8,NVIDIA H100-PCIe-80GB,HBM2e,80 GB,PCIe 5.0,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 20.04.6 LTS,783258.0
1,2,AMD EPYC 9684X 96-Core Processor,96,1536 GB,NVMe SSD,8,NVIDIA H100-SXM5-80GB,HBM3,80 GB,NVLINK Gen4 900 GB/s + NVSWITCH Gen3,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 22.04.2 LTS,934924.0
1,2,AMD EPYC 9684X 96-Core Processor,96,1536 GB,NVMe SSD,8,NVIDIA H100-SXM5-80GB,HBM3,80 GB,NVLINK Gen4 900 GB/s + NVSWITCH Gen3,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 22.04.2 LTS,744017.0
1,2,AMD EPYC 9684X 96-Core Processor,96,1536 GB,NVMe SSD,8,NVIDIA H100-SXM5-80GB,HBM3,80 GB,NVLINK Gen4 900 GB/s + NVSWITCH Gen3,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 22.04.2 LTS,858004.0
1,2,AMD EPYC 9684X 96-Core Processor,96,1536 GB,NVMe SSD,8,NVIDIA H100-SXM5-80GB,HBM3,80 GB,NVLINK Gen4 900 GB/s + NVSWITCH Gen3,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 22.04.2 LTS,553438.0
1,2,AMD EPYC 9684X 96-Core Processor,96,1536 GB,NVMe SSD,8,NVIDIA H100-SXM5-80GB,HBM3,80 GB,NVLINK Gen4 900 GB/s + NVSWITCH Gen3,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 22.04.2 LTS,555190.0
1,2,AMD EPYC 9684X 96-Core Processor,96,1536 GB,NVMe SSD,8,NVIDIA H100-SXM5-80GB,HBM3,80 GB,NVLINK Gen4 900 GB/s + NVSWITCH Gen3,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 22.04.2 LTS,759871.0
1,2,AMD EPYC 9684X 96-Core Processor,96,1536 GB,NVMe SSD,8,NVIDIA H100-SXM5-80GB,HBM3,80 GB,NVLINK Gen4 900 GB/s + NVSWITCH Gen3,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 22.04.2 LTS,715735.0
1,2,AMD EPYC 9684X 96-Core Processor,96,1536 GB,NVMe SSD,8,NVIDIA H100-SXM5-80GB,HBM3,80 GB,NVLINK Gen4 900 GB/s + NVSWITCH Gen3,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 22.04.2 LTS,453532.0
1,2,AMD EPYC 9684X 96-Core Processor,96,1536 GB,NVMe SSD,8,NVIDIA H100-SXM5-80GB,HBM3,80 GB,NVLINK Gen4 900 GB/s + NVSWITCH Gen3,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 22.04.2 LTS,1065364.0
1,2,AMD EPYC 9684X 96-Core Processor,96,1536 GB,NVMe SSD,8,NVIDIA H100-SXM5-80GB,HBM3,80 GB,NVLINK Gen4 900 GB/s + NVSWITCH Gen3,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 22.04.2 LTS,537857.0
1,2,AMD EPYC 9684X 96-Core Processor,96,1536 GB,NVMe SSD,8,NVIDIA H100-SXM5-80GB,HBM3,80 GB,NVLINK Gen4 900 GB/s + NVSWITCH Gen3,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 22.04.2 LTS,621531.0
1,2,AMD EPYC 9684X 96-Core Processor,96,1536 GB,NVMe SSD,8,NVIDIA H100-SXM5-80GB,HBM3,80 GB,NVLINK Gen4 900 GB/s + NVSWITCH Gen3,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 22.04.2 LTS,476581.0
1,2,AMD EPYC 9684X 96-Core Processor,96,1536 GB,NVMe SSD,8,NVIDIA H100-SXM5-80GB,HBM3,80 GB,NVLINK Gen4 900 GB/s + NVSWITCH Gen3,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 22.04.2 LTS,988979.0
1,2,AMD EPYC 9684X 96-Core Processor,96,1536 GB,NVMe SSD,8,NVIDIA H100-SXM5-80GB,HBM3,80 GB,NVLINK Gen4 900 GB/s + NVSWITCH Gen3,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 22.04.2 LTS,744203.0
1,2,AMD EPYC 9684X 96-Core Processor,96,1536 GB,NVMe SSD,8,NVIDIA H100-SXM5-80GB,HBM3,80 GB,NVLINK Gen4 900 GB/s + NVSWITCH Gen3,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 22.04.2 LTS,760381.0
1,2,AMD EPYC 9684X 96-Core Processor,96,1536 GB,NVMe SSD,8,NVIDIA H100-SXM5-80GB,HBM3,80 GB,NVLINK Gen4 900 GB/s + NVSWITCH Gen3,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 22.04.2 LTS,691196.0
1,2,AMD EPYC 9684X 96-Core Processor,96,1536 GB,NVMe SSD,8,NVIDIA H100-SXM5-80GB,HBM3,80 GB,NVLINK Gen4 900 GB/s + NVSWITCH Gen3,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 22.04.2 LTS,760410.0
1,2,AMD EPYC 9684X 96-Core Processor,96,1536 GB,NVMe SSD,8,NVIDIA H100-SXM5-80GB,HBM3,80 GB,NVLINK Gen4 900 GB/s + NVSWITCH Gen3,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 22.04.2 LTS,767898.0
1,2,AMD EPYC 9684X 96-Core Processor,96,1536 GB,NVMe SSD,8,NVIDIA H100-SXM5-80GB,HBM3,80 GB,NVLINK Gen4 900 GB/s + NVSWITCH Gen3,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 22.04.2 LTS,668477.0
1,2,AMD EPYC 9684X 96-Core Processor,96,1536 GB,NVMe SSD,8,NVIDIA H100-SXM5-80GB,HBM3,80 GB,NVLINK Gen4 900 GB/s + NVSWITCH Gen3,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 22.04.2 LTS,454251.0
1,2,AMD EPYC 9684X 96-Core Processor,96,1536 GB,NVMe SSD,8,NVIDIA H100-SXM5-80GB,HBM3,80 GB,NVLINK Gen4 900 GB/s + NVSWITCH Gen3,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 22.04.2 LTS,668597.0
1,2,AMD EPYC 9684X 96-Core Processor,96,1536 GB,NVMe SSD,8,NVIDIA H100-SXM5-80GB,HBM3,80 GB,NVLINK Gen4 900 GB/s + NVSWITCH Gen3,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 22.04.2 LTS,721497.0
1,2,AMD EPYC 9684X 96-Core Processor,96,1536 GB,NVMe SSD,8,NVIDIA H100-SXM5-80GB,HBM3,80 GB,NVLINK Gen4 900 GB/s + NVSWITCH Gen3,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 22.04.2 LTS,798475.0
1,2,AMD EPYC 9684X 96-Core Processor,96,1536 GB,NVMe SSD,8,NVIDIA H100-SXM5-80GB,HBM3,80 GB,NVLINK Gen4 900 GB/s + NVSWITCH Gen3,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 22.04.2 LTS,508348.0
1,2,AMD EPYC 9684X 96-Core Processor,96,1536 GB,NVMe SSD,8,NVIDIA H100-SXM5-80GB,HBM3,80 GB,NVLINK Gen4 900 GB/s + NVSWITCH Gen3,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 22.04.2 LTS,561363.0
1,2,AMD EPYC 9684X 96-Core Processor,96,1536 GB,NVMe SSD,8,NVIDIA H100-SXM5-80GB,HBM3,80 GB,NVLINK Gen4 900 GB/s + NVSWITCH Gen3,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 22.04.2 LTS,814414.0
1,2,AMD EPYC 9684X 96-Core Processor,96,1536 GB,NVMe SSD,8,NVIDIA H100-SXM5-80GB,HBM3,80 GB,NVLINK Gen4 900 GB/s + NVSWITCH Gen3,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 22.04.2 LTS,577132.0
1,2,AMD EPYC 9684X 96-Core Processor,96,1536 GB,NVMe SSD,8,NVIDIA H100-SXM5-80GB,HBM3,80 GB,NVLINK Gen4 900 GB/s + NVSWITCH Gen3,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 22.04.2 LTS,1089369.0
1,2,AMD EPYC 9684X 96-Core Processor,96,1536 GB,NVMe SSD,8,NVIDIA H100-SXM5-80GB,HBM3,80 GB,NVLINK Gen4 900 GB/s + NVSWITCH Gen3,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 22.04.2 LTS,531023.0
1,2,AMD EPYC 9684X 96-Core Processor,96,1536 GB,NVMe SSD,8,NVIDIA H100-SXM5-80GB,HBM3,80 GB,NVLINK Gen4 900 GB/s + NVSWITCH Gen3,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 22.04.2 LTS,775538.0
1,2,AMD EPYC 9684X 96-Core Processor,96,1536 GB,NVMe SSD,8,NVIDIA H100-SXM5-80GB,HBM3,80 GB,NVLINK Gen4 900 GB/s + NVSWITCH Gen3,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 22.04.2 LTS,707402.0
1,2,AMD EPYC 9684X 96-Core Processor,96,1536 GB,NVMe SSD,8,NVIDIA H100-SXM5-80GB,HBM3,80 GB,NVLINK Gen4 900 GB/s + NVSWITCH Gen3,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 22.04.2 LTS,799605.0
1,2,AMD EPYC 9684X 96-Core Processor,96,1536 GB,NVMe SSD,8,NVIDIA H100-SXM5-80GB,HBM3,80 GB,NVLINK Gen4 900 GB/s + NVSWITCH Gen3,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 22.04.2 LTS,339395.0
1,2,AMD EPYC 9684X 96-Core Processor,96,1536 GB,NVMe SSD,8,NVIDIA H100-SXM5-80GB,HBM3,80 GB,NVLINK Gen4 900 GB/s + NVSWITCH Gen3,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 22.04.2 LTS,554090.0
1,2,AMD EPYC 9684X 96-Core Processor,96,1536 GB,NVMe SSD,8,NVIDIA H100-SXM5-80GB,HBM3,80 GB,NVLINK Gen4 900 GB/s + NVSWITCH Gen3,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 22.04.2 LTS,966916.0
1,2,AMD EPYC 9684X 96-Core Processor,96,1536 GB,NVMe SSD,8,NVIDIA H100-SXM5-80GB,HBM3,80 GB,NVLINK Gen4 900 GB/s + NVSWITCH Gen3,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 22.04.2 LTS,806997.0
1,2,AMD EPYC 9684X 96-Core Processor,96,1536 GB,NVMe SSD,8,NVIDIA H100-SXM5-80GB,HBM3,80 GB,NVLINK Gen4 900 GB/s + NVSWITCH Gen3,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 22.04.2 LTS,799340.0
1,2,AMD EPYC 9684X 96-Core Processor,96,1536 GB,NVMe SSD,8,NVIDIA H100-SXM5-80GB,HBM3,80 GB,NVLINK Gen4 900 GB/s + NVSWITCH Gen3,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 22.04.2 LTS,615352.0
1,2,AMD EPYC 9684X 96-Core Processor,96,1536 GB,NVMe SSD,8,NVIDIA H100-SXM5-80GB,HBM3,80 GB,NVLINK Gen4 900 GB/s + NVSWITCH Gen3,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 22.04.2 LTS,968239.0
1,2,AMD EPYC 9684X 96-Core Processor,96,1536 GB,NVMe SSD,8,NVIDIA H100-SXM5-80GB,HBM3,80 GB,NVLINK Gen4 900 GB/s + NVSWITCH Gen3,"NVIDIA Release 24.04 MxNet, pytorch, dgl and 23.09 pytorch",Ubuntu 22.04.2 LTS,1400408.0
3,2,Intel(R) Xeon(R) Platinum 8468,48,1.024 TB,NVMe,4,NVIDIA H100-SXM5-80GB,HBM3,80 GB,18xNVLink 25GB/s,"NGC MXNet 23.04, NGC Pytorch 23.04, NGC HugeCTR 23.04",Red Hat Enterprise Linux 9.1,1953690.0
3,2,Intel(R) Xeon(R) Platinum 8468,48,1.024 TB,NVMe,4,NVIDIA H100-SXM5-80GB,HBM3,80 GB,18xNVLink 25GB/s,"NGC MXNet 23.04, NGC Pytorch 23.04, NGC HugeCTR 23.04",Red Hat Enterprise Linux 9.1,1450097.0
3,2,Intel(R) Xeon(R) Platinum 8468,48,1.024 TB,NVMe,4,NVIDIA H100-SXM5-80GB,HBM3,80 GB,18xNVLink 25GB/s,"NGC MXNet 23.04, NGC Pytorch 23.04, NGC HugeCTR 23.04",Red Hat Enterprise Linux 9.1,1685923.0
3,2,Intel(R) Xeon(R) Platinum 8468,48,1.024 TB,NVMe,4,NVIDIA H100-SXM5-80GB,HBM3,80 GB,18xNVLink 25GB/s,"NGC MXNet 23.04, NGC Pytorch 23.04, NGC HugeCTR 23.04",Red Hat Enterprise Linux 9.1,1828084.0
3,2,Intel(R) Xeon(R) Platinum 8468,48,1.024 TB,NVMe,4,NVIDIA H100-SXM5-80GB,HBM3,80 GB,18xNVLink 25GB/s,"NGC MXNet 23.04, NGC Pytorch 23.04, NGC HugeCTR 23.04",Red Hat Enterprise Linux 9.1,832240.0
3,2,Intel(R) Xeon(R) Platinum 8468,48,1.024 TB,NVMe,4,NVIDIA H100-SXM5-80GB,HBM3,80 GB,18xNVLink 25GB/s,"NGC MXNet 23.04, NGC Pytorch 23.04, NGC HugeCTR 23.04",Red Hat Enterprise Linux 9.1,1481042.0
3,2,Intel(R) Xeon(R) Platinum 8468,48,1.024 TB,NVMe,4,NVIDIA H100-SXM5-80GB,HBM3,80 GB,18xNVLink 25GB/s,"NGC MXNet 23.04, NGC Pytorch 23.04, NGC HugeCTR 23.04",Red Hat Enterprise Linux 9.1,1291231.0
3,2,Intel(R) Xeon(R) Platinum 8468,48,1.024 TB,NVMe,4,NVIDIA H100-SXM5-80GB,HBM3,80 GB,18xNVLink 25GB/s,"NGC MXNet 23.04, NGC Pytorch 23.04, NGC HugeCTR 23.04",Red Hat Enterprise Linux 9.1,879829.0
3,2,Intel(R) Xeon(R) Platinum 8468,48,1.024 TB,NVMe,4,NVIDIA H100-SXM5-80GB,HBM3,80 GB,18xNVLink 25GB/s,"NGC MXNet 23.04, NGC Pytorch 23.04, NGC HugeCTR 23.04",Red Hat Enterprise Linux 9.1,1749723.0
3,2,Intel(R) Xeon(R) Platinum 8468,48,1.024 TB,NVMe,4,NVIDIA H100-SXM5-80GB,HBM3,80 GB,18xNVLink 25GB/s,"NGC MXNet 23.04, NGC Pytorch 23.04, NGC HugeCTR 23.04",Red Hat Enterprise Linux 9.1,1780847.0
3,2,Intel(R) Xeon(R) Platinum 8468,48,1.024 TB,NVMe,4,NVIDIA H100-SXM5-80GB,HBM3,80 GB,18xNVLink 25GB/s,"NGC MXNet 23.04, NGC Pytorch 23.04, NGC HugeCTR 23.04",Red Hat Enterprise Linux 9.1,1954656.0
3,2,Intel(R) Xeon(R) Platinum 8468,48,1.024 TB,NVMe,4,NVIDIA H100-SXM5-80GB,HBM3,80 GB,18xNVLink 25GB/s,"NGC MXNet 23.04, NGC Pytorch 23.04, NGC HugeCTR 23.04",Red Hat Enterprise Linux 9.1,989739.0
